Feature.ID	Taxon	Confidence
f33800c6dff70bab0cec353f4761d3dd	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Corynascella;s__Corynascella_inquinata	0.703265916343591
c580a8dd1503f5cbb042d12840172ac4	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_japonicus	0.992932706041934
c8491cf8fd308e1eca1171b549bbe6fd	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora;s__unidentified	0.735396518260369
4f1cf96d98b73081ac8b0ed64b4d731a	k__Fungi	0.999999999999997
2b862188ef10d8b5352359c7644f271d	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces	0.999985596460136
6d6da849e29b8f1b9f93562372f199ad	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae	0.999956710168209
3efb8cb52f965e92e81019450c960943	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.999835184824131
e9469b041c33355d85dda3a59ee5b3c5	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Cryptococcus;s__Cryptococcus_neoformans	0.953762350384493
ed637656146477e2babeccac1313c663	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces;s__Talaromyces_neofusisporus	0.779835759974003
ed586fff0f4a870d5e31c76e2bec00d1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.99982351599321
7e02986d0f817d1d4f5b7bb102dba53d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Irpicaceae;g__Byssomerulius;s__Byssomerulius_corium	0.999962101219285
e188010b7066334c5fbf17752c4c5fb1	k__Fungi;p__Ascomycota	0.999994839152172
912b2f885704cf71851c71cb4aa23423	k__Fungi	1
46fcd0cff3a382923220941f01c914f6	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.999929184514619
9a7dd1f6e7ac5c0dc09d32764a68d39f	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Saccharomyces	0.99999999842105
5b56775488b7a264ac9f4b6b77c61e75	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala	0.99999788701565
56cb800bed589606ea6a5a765c67a848	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_bialowiezense	0.999909435418824
0804435273bcd0ecbcb329ef896764a8	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora;s__Peniophora_erikssonii	0.879736744243482
7b0031e9f35d3070da1dd1dd819674f6	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__unidentified	0.959537929351822
0ab5b0a28a6d6401a0de7f40488e857d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_tenuissimum	0.992000653381262
a11ab2a9d128fa475eefe03ed862ef69	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.999739855567571
acac9ee15e0ac7ed737614bbbec560c5	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.99561906684685
87ec4930430d2183f085fb4e1e1b78e6	k__Fungi;p__Ascomycota	0.999997157229128
