	1.T0	1.T1	1.T3	1.T4	10.T3	10.T4	11.T0	11.T1	12.T1	12.T3	13.T1	13.T3	13.T4	15.T0	15.T3	16.T3	16.T4	17.T3	19.T3	2.T1	2.T2	2.T3	2.T4	21.T3	21.T4	22.T0	22.T2	22.T3	22.T4	23.T3	23.T4	24.T1	24.T2	24.T3	24.T4	25.T1	25.T2	25.T3	25.T4	26.T1	26.T4	27.T2	27.T3	27.T4	28.T3	28.T4	29.T3	29.T4	3.T4	30.T1	30.T3	30.T4	31.T0	31.T2	31.T3	31.T4	32.T2	32.T4	33.T4	34.T2	34.T4	35.T2	35.T4	36.T1	36.T2	36.T3	36.T4	37.T1	37.T2	37.T4	38.T1	38.T2	38.T3	38.T4	39.T2	39.T4	4.T2	40.T2	40.T3	40.T4	41.T1	41.T2	42.T1	42.T2	42.T3	42.T4	43.T1	43.T2	43.T3	43.T4	44.T2	44.T4	45.T0	45.T1	45.T3	45.T4	46.T2	46.T3	46.T4	47.T1	47.T2	47.T3	47.T4	48.T1	48.T2	48.T3	48.T4	49.T1	49.T2	49.T3	49.T4	50.T1	50.T2	50.T3	50.T4	51.T0	51.T1	51.T2	51.T3	51.T4	52.T1	52.T2	52.T3	53.T1	53.T2	53.T3	54.T1	54.T2	54.T3	55.T0	55.T1	55.T2	56.T1	56.T2	57.T2	57.T3	58.T1	58.T2	58.T4	59.T1	59.T2	59.T3	6.T4	60.T1	60.T2	60.T3	60.T4	7.T2	7.T3	7.T4	8.T1	8.T3	8.T4	9.T1	9.T2	9.T3	9.T4
1.T0	0	0.2954227147905912	0.4878617698168907	0.5029927571042436	0.6924328311765134	0.4377772327073319	0.210208919481801	0.2353344438144172	0.3255830304543598	0.6326679500925964	0.5404863407234981	0.5960170893326806	0.5660698254225738	0.3225824738778715	0.5938755844474632	0.290219429473881	0.4623869078156262	0.6323974799055029	0.5105597619367513	0.4721704944352445	0.5297729359293991	0.5506279754272978	0.5591804678325383	0.5603451695094379	0.5829720902767201	0.1934840674984616	0.6894531917470764	0.6108717308795631	0.6668811196500216	0.694370855285627	0.6632596018942564	0.5199432395857166	0.4637775620178367	0.33945591652089	0.6740836455047875	0.6248699442626114	0.4829366706326535	0.6161085044211264	0.696870519509428	0.5081168490924843	0.636370582960573	0.6376374052256176	0.5126349098096005	0.6384186911620184	0.6250517140586116	0.6876198021808706	0.5297720214552899	0.6163881170286662	0.5521241003442509	0.495442580027868	0.6450446235833761	0.6454197396790269	0.2497467526501978	0.5874141868519535	0.704690236018202	0.6886536853624451	0.6465047717011316	0.6698157605591479	0.6375747124031836	0.492993001642174	0.517478468193894	0.4957593130435827	0.5058213886236992	0.4912592754515257	0.5061899489407521	0.4253779414526325	0.70155695168197	0.5326680634494467	0.6350697082000858	0.6473059411123548	0.2569587744074187	0.6453035398128502	0.634464930579935	0.6118356707850797	0.5236892978627899	0.5050483916550946	0.4917588022689541	0.4200996240253633	0.6544789572085377	0.4961347494314211	0.2765782832771604	0.6135072694409678	0.3267873589375366	0.4034961056526963	0.6595184353419757	0.4908404593951916	0.6470993148171225	0.6601018661606886	0.6362077436393596	0.6232373633486594	0.4943812580176614	0.4174974032587803	0.526301688179347	0.5822962810870494	0.4703563038734546	0.5577648340909318	0.556138757400628	0.5785135888206018	0.6034031235531727	0.5705175270002208	0.5777251126387835	0.5388478866974197	0.589294135161999	0.4939091525839127	0.3998063261156022	0.3599614680976484	0.4535890085188182	0.5667899903684019	0.5171803965483143	0.6238666636347295	0.7138194243777155	0.5809954932675369	0.5240588254767221	0.5968141254329411	0.6385395225240247	0.3429006405546701	0.3366168070024255	0.4329327217200089	0.5602480245961654	0.4304040316221441	0.5699212193723088	0.5115201440816316	0.6392163753267794	0.328686946774553	0.5243053646160996	0.6213861544625436	0.6105894874222542	0.6095545437288498	0.4114372696804311	0.2950359282218797	0.5014195772732262	0.6039845065392472	0.243254767954185	0.316541892233794	0.33443690192262	0.65958767350673	0.3340568257471138	0.5535000215994552	0.4231587829105903	0.5636436219335103	0.5687201734693336	0.593796567375658	0.6263734829797503	0.5060314580345687	0.4996328447422617	0.5092504989462034	0.3204961771474811	0.4241623368052936	0.643073142539292	0.6029566461543793	0.48811474340824	0.5213320123486952	0.4688859389460272	0.5160856535027406	0.3187272403251734	0.6281891420154404	0.4869264005600727
1.T1	0.2954227147905912	0	0.4877533322142347	0.4524362451157276	0.6456573476956593	0.5164979461618249	0.3561649005023788	0.3047928452453932	0.2739480518577405	0.5330568932927005	0.5453457918938127	0.571636624724312	0.5614106523428073	0.479817273990667	0.5192292306688526	0.3256323475448972	0.4797764217807898	0.5624306508533675	0.535563592684011	0.4623879659859529	0.4291126243469857	0.4749214692125846	0.5712878131166856	0.5113683524874466	0.482102446946143	0.3046261034264949	0.6552536373174876	0.5300961292568825	0.5757418281913635	0.6319971050856273	0.5773744957928717	0.521638139423179	0.4085035991707164	0.2787477870941663	0.5904896621208968	0.6175993161978158	0.4795866699664066	0.6003588247134929	0.6530966121908612	0.5171218535712079	0.5640007051528351	0.6356522590320406	0.4311243421080397	0.5568507728162121	0.5567382677866093	0.6137958698195372	0.5556300291001008	0.5416510842571048	0.5078895466539739	0.4863644516466435	0.5766400038394588	0.575834462035399	0.3946189651190844	0.5765619030466589	0.7022202472681723	0.6409502412312222	0.6448128294485154	0.6347904160855453	0.6413554800830863	0.5091859187736506	0.5648509703071226	0.4611647543343786	0.4717009417682484	0.4406651962635147	0.3782054378166765	0.2851563319622794	0.6409523413077644	0.5892068526925982	0.5970271403685516	0.6112344597225753	0.3210833125585155	0.6459158434121323	0.5578275136331233	0.5741065404343736	0.5270911047672019	0.4693557209463401	0.4485175578027366	0.3307235029360386	0.6160126678664382	0.4569448767490171	0.296621033886011	0.6428326575348897	0.3825104973754255	0.4448065412604352	0.6560778668764462	0.544551090116108	0.6531286166613977	0.6531151595906017	0.5807798609019504	0.6488302447777347	0.4893371942408959	0.4735586676916764	0.5822942875145825	0.5520625264017412	0.4436918931697584	0.5431061707714783	0.6016294542803243	0.5877401453364335	0.6188542793435888	0.6035139247019754	0.6028502899976373	0.5445971252147512	0.5959542253830681	0.4815615723901108	0.3560126202346205	0.2846217333604226	0.5280111729651372	0.5879406154098757	0.5341933267724388	0.6108429133636464	0.7348189125908969	0.6375387071600747	0.538240397691897	0.5900279861557968	0.6614499348879082	0.2931278440152097	0.4328761684146604	0.4843828692670414	0.5561871726899182	0.5163849586506216	0.6109209788743798	0.5451967337857951	0.6523430043852826	0.393632426864819	0.5328337559762494	0.6404020904016594	0.6662677268154158	0.6276683974530921	0.4857808956918238	0.278543990352271	0.5525735269538391	0.6125954954784721	0.3471904334294792	0.2657844575338894	0.2624482302443671	0.6669904811515631	0.2279166357514808	0.5968364122107787	0.5139219948400563	0.5646769062317634	0.5193128795210076	0.6157847472585	0.5632529655318456	0.5059565161182197	0.3983467750337656	0.4470148870186773	0.2771526471003307	0.3938573611275256	0.5798846206230304	0.5525065728198075	0.4934661029979636	0.5486513498892753	0.4561396686311626	0.473245753644105	0.2846695471557591	0.5784599067062847	0.4389304047644019
1.T3	0.4878617698168907	0.4877533322142347	0	0.1787794886800672	0.3726624794276703	0.5887563347838716	0.5391332121801833	0.5292018907818478	0.5182624870807722	0.3777457348387746	0.3393406106284668	0.3215869137775153	0.2814356457903502	0.5958306996642265	0.244614698627938	0.4872340795942078	0.5665100672537881	0.6141859619644036	0.5732381320428492	0.2305171530484784	0.2557399635810441	0.2242059039386001	0.2974047731783334	0.6326485381780915	0.3309792935014521	0.5171068448034075	0.3621228659943357	0.5888976117133483	0.4281646206071782	0.4327643483444635	0.4156515945111147	0.3469710508938083	0.4159660740671486	0.501677332485593	0.559618904624876	0.3671520232973492	0.2828136330188905	0.3073674533882653	0.4212121859451491	0.3070582394625004	0.3048550944297355	0.3452989441442491	0.5364348371248412	0.3949804564874659	0.4974691079954307	0.5651775431181729	0.5690599684152304	0.5516733312495387	0.5701534749512239	0.2226081339169355	0.3138536842171578	0.3476558597542989	0.5283205311891096	0.5074796678699547	0.4741333833179203	0.4253939197819896	0.3936631548038658	0.3486333589958628	0.3943822623888522	0.5860114901030677	0.5747089212251073	0.5372942928229568	0.5415819793815037	0.4458081483720639	0.373697955936938	0.519053708875127	0.4100262519438756	0.3118253354334358	0.310637582776706	0.3144212813496164	0.5313847519696828	0.3820537706272707	0.3556881292605157	0.4995306318557077	0.5644965335659518	0.5386993649216237	0.2391701937699725	0.4774998536043696	0.4921778514036286	0.5459445637422824	0.4673447636316188	0.3503667177781701	0.5328651646900459	0.5466054074524569	0.4163627568749969	0.609701142859553	0.3707817536665876	0.3846835077658194	0.3137745796708398	0.5330551388509769	0.5400708478571931	0.5301466940326701	0.2914726203283123	0.4542030744126189	0.5183984074832857	0.319743986571677	0.4541617706935805	0.2978348866291615	0.3415907208190465	0.3747699518012974	0.3840543304516661	0.2675429889502697	0.3538962246762208	0.2583336082064317	0.5082982807872097	0.4592924364215676	0.5992377409658515	0.2632972422419575	0.2579147629814283	0.4133690940095255	0.7346676787516585	0.3865370430068047	0.2716247090563181	0.3380040707189787	0.3865910684750428	0.527390752877853	0.5329048707314917	0.4045328340524975	0.4718028978567396	0.3640283967155595	0.469016520252799	0.4689361267886597	0.3851855359653291	0.5589050604860447	0.482913920526289	0.492427847751798	0.3904365040622181	0.4091195464610018	0.5154632518616423	0.5397770662754486	0.5767764851121016	0.3622285976817075	0.4988092060333243	0.4846414908296491	0.4875936141861028	0.4240192437055572	0.5144735215097309	0.3559642643483397	0.5526703090852166	0.3640003470727539	0.3366005732734604	0.3792077612939658	0.2727036717099156	0.4651825686119657	0.2035336856467716	0.2533544145983542	0.5197338015177105	0.5120489247064067	0.3092794543499142	0.2472887314442481	0.2953119654210798	0.6083138741686612	0.509597192447813	0.2702506409310593	0.4948819327890502	0.2933328103620684	0.5426442140587489
1.T4	0.5029927571042436	0.4524362451157276	0.1787794886800672	0	0.3252699885273981	0.5383124063297242	0.5103931492443718	0.4879690817860596	0.483565673723487	0.327600913974847	0.3203033602722522	0.271958978507537	0.2413047860635999	0.6288425555840453	0.2436110246019427	0.4523912599158555	0.5249312128089731	0.5924566755426619	0.5629101881887691	0.195890635739923	0.2031257565934024	0.1734244272724035	0.2702288590327272	0.593249927954577	0.3275663388901016	0.4768201540194908	0.3750004943517749	0.5712123519013438	0.3931277447144836	0.4187949849457877	0.4276948109856262	0.3149542628061766	0.3412819540797141	0.4133247802025675	0.5358002275310007	0.3026933542633368	0.2441627465674778	0.2494637570667573	0.375976229790598	0.2106895011218343	0.2712509312536147	0.273296459917579	0.4713068960098645	0.328313814625408	0.4451995113133528	0.4962930744483929	0.5795028185814589	0.5030874274742281	0.5040188156681805	0.2010945575382747	0.2894893057386319	0.2866352507855767	0.5281241401546203	0.4501339793391708	0.4636656970576765	0.3839551090976754	0.3474360174190562	0.3314653055300582	0.3441923599507698	0.5624755706614194	0.5780728551606853	0.5009860582228395	0.4856916444613436	0.4109154138846788	0.3459804701220819	0.4852056570359051	0.3707976041501307	0.2926791323841944	0.2947795008601048	0.2717015275135951	0.5021543357205261	0.3881237443731689	0.314175605766197	0.4358478112565895	0.5702042261346358	0.5015315669963268	0.2312206878586204	0.4525055860832349	0.4793753812423735	0.5344141329859731	0.4500882946287301	0.3753055818712478	0.4927178819566032	0.5741575373260265	0.3689678858698347	0.5963503511446311	0.3611478492247137	0.3863520947529946	0.2819341829306601	0.5184186085428304	0.5433531675408884	0.541424571665013	0.2651528377690882	0.4363494073039949	0.5220535331534283	0.3001121306100567	0.4839767378626766	0.3250313315728253	0.3507552935127219	0.3785952608605802	0.3933954547651138	0.3199917387386574	0.3313824443086607	0.2256864699945139	0.5184871394758911	0.4791284289964649	0.5848731496708034	0.290381069388133	0.2956401101858793	0.4319642912494118	0.7560774724826194	0.3571643437240679	0.272300554276321	0.3331102299671094	0.3653362691566662	0.5101790279264118	0.5400239546565775	0.4385264675765203	0.4979520045691303	0.3960754910770435	0.4934595291880849	0.4615840038365825	0.4343309374169646	0.55852366249682	0.4873538532193871	0.4883514422219479	0.3863729015405589	0.4289210455123171	0.5339273956133566	0.5223140964572143	0.5779406018947997	0.3857932199509311	0.500474644514823	0.4896268124038373	0.4812551692892461	0.442472976951225	0.4435987095008502	0.3613059508204827	0.5976501009853299	0.2904087811584137	0.3359898832127861	0.4117055757702129	0.2109592188623025	0.4470406524472373	0.2178663580662428	0.270675068443226	0.5282078715960637	0.4908625202694785	0.2415894645841511	0.1790048040478864	0.2651161110111551	0.6206568415758206	0.5101450194743554	0.2441826581973993	0.4532732951787486	0.2369727823491596	0.4466398135317411
10.T3	0.6924328311765134	0.6456573476956593	0.3726624794276703	0.3252699885273981	0	0.6001634081379689	0.6653053191976422	0.7051661990755723	0.6904138626698751	0.2792046191664375	0.538010173621885	0.3619348599181822	0.3839127671543515	0.706023592153489	0.2928597741044737	0.6230915166743656	0.5695563794379692	0.3516501906916256	0.4864752744458407	0.4230753259935155	0.4463405212448934	0.3020397376220464	0.295886260835481	0.5447606144129653	0.3660453919681077	0.6836770325745603	0.3455283608140469	0.3777565349286409	0.352133972508892	0.2255896253860776	0.4392487048543764	0.5371629682288488	0.5570665397577425	0.5863260216627088	0.470543078574156	0.2675336426314934	0.4975459808602435	0.2475229359106318	0.3036050321810272	0.3915554012277016	0.3014009765139588	0.2247684338397866	0.4049925714339511	0.2784572940817765	0.3430923244301446	0.4426045861157378	0.3921631161473497	0.4671622031474956	0.4458682182324261	0.449347569321824	0.2416361376324677	0.2833873640043475	0.6707765022890162	0.4582404599579132	0.2212140148875975	0.3220122962404911	0.3725470031860936	0.3372566856587733	0.2994845098068478	0.4894147561537952	0.5531130708428961	0.4233547926696266	0.487818790515855	0.6137734896408569	0.5297834362977447	0.5965010785422397	0.2988759463563815	0.4606962301638828	0.2232781792491175	0.2267940577006837	0.7096126948421219	0.1996672305267799	0.2629014100798471	0.3973633112681085	0.4438302626639329	0.5065075113258497	0.4359011810292171	0.5443635240246286	0.3976199919804242	0.5071297109459219	0.6447734158436107	0.226946907230737	0.6781256484730691	0.5051258146069284	0.1981598302266425	0.6079710439467965	0.3823131274361118	0.2570810290211324	0.255796149882612	0.5007484950981529	0.4775991506453064	0.5543935948176112	0.37302353160414	0.4659836229897472	0.5399657860859673	0.3945360737960959	0.4818014545393079	0.3584464104176415	0.3649502817187608	0.5087851807604898	0.4200159929547574	0.3924181580824072	0.3595534826174929	0.4773733116492213	0.561462243398531	0.5746453465279816	0.6451985514809266	0.4527299174408731	0.4118373477500423	0.3247110765111173	0.7317138721603091	0.4687227432689884	0.4037388073148051	0.2576994424946329	0.3691630307069623	0.6831151334173335	0.6379164714063417	0.582004531298735	0.4511184379652659	0.5686459277602475	0.523363865372342	0.4930443153090989	0.3293622011620151	0.7109154651600903	0.5123914520012088	0.3752654130136294	0.4739417832012994	0.3773726474764642	0.5706932579783487	0.7215095040631204	0.5909749226571532	0.3362233982318446	0.6748273848731035	0.6426219604228731	0.6372983636722427	0.2902206634139758	0.6534841175619363	0.3390565809423514	0.5958803804326468	0.4218217164810693	0.3304023359637634	0.3181014776912735	0.2261808453401831	0.5793724813971148	0.4435087002946972	0.3879981791730986	0.670708114565252	0.5417649469382628	0.2010436731649316	0.2721313738186951	0.5093584710558566	0.465769278926544	0.5129527263874354	0.4559040105236788	0.6700907818272958	0.2097052304261763	0.4636579287323358
10.T4	0.4377772327073319	0.5164979461618249	0.5887563347838716	0.5383124063297242	0.6001634081379689	0	0.3592670875138627	0.370316270172982	0.4026596956365137	0.6902933700680679	0.6304663512715091	0.6335030817016886	0.5805394393568899	0.4437478319933286	0.6366909135073976	0.4165079110770212	0.3203956548080621	0.5044431494781871	0.3034753338161568	0.5723707519564165	0.595921105480825	0.5977781668509422	0.6178746871068856	0.4405404622179303	0.6639613557433319	0.4097307617279255	0.6463888661769023	0.5515000401379347	0.6347605171993349	0.6867561078254867	0.7058633012024357	0.6197668833153001	0.5483087477652927	0.4392565779528457	0.6464799103747451	0.5557362481099813	0.5861331187382526	0.5639071350022261	0.6082020308693232	0.5686356025597687	0.6279778017231036	0.5138039414661264	0.5349048390649145	0.5928098891954969	0.6235593743959571	0.6023226367138212	0.4376468690831414	0.5372535456585199	0.3618054357194698	0.50813159590936	0.6050645999172031	0.5992876069412779	0.3513292322502799	0.5469401516807441	0.6525766316622016	0.6306132227111702	0.5710756540812736	0.6183737147293641	0.5581123776854581	0.3292908085287163	0.3034564528459385	0.4182150179520454	0.4103914051271778	0.5603548516152833	0.5958670335004472	0.518924308382147	0.6142243351102485	0.5574956963046059	0.5696691304048812	0.5354644421152519	0.3891671685991855	0.6338715964871355	0.6743238747411062	0.5050756344253453	0.5466661000116898	0.4099025359589449	0.5891802766840479	0.4090460253965875	0.5643595116444677	0.431666064874516	0.4009165042231406	0.5960844555724933	0.3563891389885038	0.5322944554986305	0.6265368232530996	0.3629497253445237	0.5929177602542144	0.6402288698606448	0.5860696869347685	0.5581393852434449	0.5304971633079517	0.5019002742216024	0.5216279229837206	0.5976855918402906	0.3663693972539679	0.6158855254211559	0.5204411264684725	0.6031623907042172	0.5811408157014781	0.6388107218946891	0.6970232097033076	0.6290649193417245	0.5863032744118428	0.5628148084007878	0.5176810084499124	0.5022498104347954	0.3022607046828223	0.5811415406372078	0.6421027497404062	0.6904432758141926	0.7089823310291259	0.5539862306997358	0.5655951325326324	0.6416818938168897	0.5793674719107188	0.4858008984527042	0.4324431269685024	0.5985372909295119	0.6733429172692255	0.5183471065213222	0.53519770745975	0.6396049020540848	0.6876531219119975	0.3886548252648945	0.6500137039539501	0.5656594305115535	0.5881725008486623	0.6789801937831811	0.3386284527795184	0.4369159521769337	0.2945838927491098	0.658802276572814	0.4275510923748275	0.4881061859105497	0.4631938805371321	0.6647829739764833	0.4652497324636221	0.6394603906773296	0.5056541543535512	0.6373007112609579	0.667860290102954	0.6755251602448056	0.5593038311572658	0.5740267775642595	0.6138385275895261	0.6364808335775852	0.4609952817397591	0.4196274968686118	0.5369859085795081	0.5264466095128612	0.5883167744241597	0.5069326203148733	0.3237684979537221	0.5691522490326644	0.3215147721304723	0.5642928382841145	0.3338069269172902
11.T0	0.210208919481801	0.3561649005023788	0.5391332121801833	0.5103931492443718	0.6653053191976422	0.3592670875138627	0	0.2177735294345565	0.3037642161508356	0.6472451173111818	0.5417052268290757	0.6018087900717018	0.5755420338105826	0.3724150089427209	0.5988348685808695	0.2811592287510184	0.3931609891714308	0.5929672798077029	0.4380841038165458	0.4834803022031981	0.529202063124133	0.5594358290171341	0.5692224524081969	0.5027317340681097	0.6316308449689098	0.151653079012171	0.6641842960581378	0.5703625868513349	0.6716648201162078	0.6702650476179649	0.7062693325141385	0.5336160247633959	0.4601201851790059	0.303987362579983	0.6879328639428883	0.5837179669826079	0.4785561174944291	0.5771868216535048	0.6705536613869312	0.5154778304262622	0.6437707601275923	0.5993817865906139	0.5213516217207208	0.6585870424385747	0.6380124311092745	0.6579276323422286	0.4693060878411087	0.5679870639240394	0.4921890407451032	0.5021807242904301	0.6121106907996557	0.6102884438357832	0.2465941093930011	0.5412933156276974	0.6797694493592793	0.6608252756484313	0.6101923611474641	0.6411023238056797	0.5993051563105475	0.4148059088831899	0.4452856506294409	0.4512529781131061	0.4559048648748974	0.4877272688342791	0.5072000271853376	0.4145661376319624	0.6760817224671649	0.5298220570222959	0.5982466466102312	0.6111663564001499	0.2399511903566661	0.6136253392515929	0.6455912619095522	0.5798004262335849	0.5248411612137676	0.4388863437049586	0.4863710660730782	0.406655334321258	0.6198665532300848	0.4260641280375712	0.2749343046989089	0.5724181980589186	0.319921944734737	0.451663989797998	0.6378542010826603	0.4097872173728678	0.6099755296254854	0.6402233958796546	0.5991947674053167	0.5806203430582679	0.4804958413507417	0.4797309700660775	0.4679390812247101	0.5872448050993345	0.3923776489615399	0.5571339770275832	0.557697479241554	0.6219421078619279	0.6198768328406076	0.5810819938651945	0.5683119860642318	0.5956318118637475	0.54390587055371	0.5012971926309884	0.3897295403403948	0.4107617201508393	0.3591417643357881	0.5667013941608141	0.5666267739448536	0.6728343847520769	0.725124469432388	0.5269058957703386	0.5295718017809493	0.6065814865204254	0.5994933525625948	0.3264302598069562	0.2248957875686513	0.4681722886476609	0.6015113058013123	0.4969277491531752	0.5192644556994732	0.5081106783084356	0.6810333107658449	0.3189376689998346	0.5341360826957312	0.583144156243498	0.5637061279622192	0.6426194369217304	0.317821970500886	0.2688269565788629	0.423955747810045	0.6252483313027005	0.214307763422307	0.3104792461278053	0.3130770682470426	0.6289853403510632	0.3126468492141553	0.5667012187913463	0.4211105909237919	0.5737278490570656	0.5704423835344401	0.6450075523857093	0.5891818257343833	0.5040529242313224	0.4969243404244616	0.5536077701428412	0.3449788426053627	0.4379125176917193	0.6167032904351493	0.5606932924729097	0.4854734195044112	0.4585310772241127	0.3922696127803018	0.5145165938124325	0.3021471972365823	0.5894943886971512	0.409964992949542
11.T1	0.2353344438144172	0.3047928452453932	0.5292018907818478	0.4879690817860596	0.7051661990755723	0.370316270172982	0.2177735294345565	0	0.1614242129970629	0.6091856210355174	0.4547068398399455	0.6061932751840114	0.5398638289606045	0.4041864626294278	0.5913703878949883	0.2462573628716245	0.4871711291436381	0.6451370362234835	0.5206776327424888	0.4137021369481288	0.4450279272344985	0.5386537900243956	0.5687021551654209	0.5719674105815843	0.6288470524737622	0.1407816960360179	0.7011455634883004	0.622355472950045	0.7133341861956689	0.7058782558836181	0.6981168416373478	0.4266881183980848	0.4097276292157006	0.3049413862145817	0.7237596619004267	0.6375506273445724	0.368380580054895	0.6275231257619813	0.7095701543717936	0.4454165799980804	0.6390297207503806	0.6504100464606295	0.489918883907783	0.6909013619464411	0.63405121703389	0.697410615234034	0.5396305915878951	0.6280838652862054	0.5635395719978736	0.4065927615258174	0.6566263416212793	0.65404409271084	0.2376559810432619	0.5904998321736858	0.7173193754697056	0.7014121925364876	0.6593186730108684	0.6815801246527859	0.6503469960505709	0.5024348346024821	0.4684175443832993	0.52361475547758	0.5143036425212141	0.3921050332644759	0.4617577128249041	0.3632728100408821	0.714216029600058	0.4776052681151946	0.6583419540502924	0.660122659850276	0.07290795689321107	0.6663700022360507	0.604230611778375	0.6237286571600493	0.5285298478258138	0.5139603765809415	0.4359160558604301	0.3816821027709582	0.6673141913182721	0.5048902331551834	0.1798487893879473	0.6309093422809037	0.2072353546067355	0.4509771048721414	0.6707259293213081	0.4359047532986426	0.6215544070762486	0.6793477099346567	0.6446973420490785	0.5939779341992563	0.4894250346394993	0.5006755807742755	0.5461589105588525	0.5925195715754159	0.4780935449399418	0.5345277592175189	0.6050845945575007	0.6188228093414528	0.6489799594449591	0.5499358239277841	0.5854136573090937	0.5792662058419291	0.600486815208521	0.3997758876321694	0.3541833730094397	0.3612933264656376	0.3898173574582587	0.5177809650481048	0.5683795883218452	0.6593931154390571	0.7309264757478763	0.5428063911288824	0.5354376013776809	0.5863831531722055	0.6116932401569453	0.2905151495914686	0.3404366105293579	0.4558977226272488	0.5818090034243645	0.5032387384277032	0.5737171351673046	0.4976653827519218	0.6836687601126067	0.1741646086647327	0.5141220512292169	0.632974959910732	0.5784667987676793	0.6314698400583136	0.4352678330744234	0.1168312933925673	0.4488608462199099	0.633411073805617	0.2002787449552144	0.2558773762953239	0.2542943157698163	0.671356947820632	0.2538223670126986	0.5640778677247217	0.5120320052606386	0.5617605259579892	0.5454221220771963	0.6365956851719851	0.6380037329022481	0.4337596004477393	0.4476515163730718	0.5171859318940552	0.2234695173482517	0.4046895166744206	0.6552083650396294	0.61434542739083	0.3786285032881128	0.5309376747356326	0.4933825189013221	0.4251306859199395	0.1471055042276602	0.6365460456321725	0.4906277330141178
12.T1	0.3255830304543598	0.2739480518577405	0.5182624870807722	0.483565673723487	0.6904138626698751	0.4026596956365137	0.3037642161508356	0.1614242129970629	0	0.5754603340606876	0.4634885540872191	0.6037464038565511	0.5260304490885575	0.453452588714656	0.5614566339931081	0.2486738072637395	0.4814555437981859	0.6414242695688649	0.5332808539842766	0.3909381103356505	0.3608340314230182	0.5244353340774983	0.539164669884285	0.5734665651233537	0.6207990368925507	0.2480601953039663	0.6824133401895959	0.5929263247104783	0.7018693325372628	0.6985234943427171	0.6811822164434248	0.4607209829894638	0.4028538477381438	0.3273607003597582	0.7091916235887065	0.62383054984151	0.4041259719149882	0.6251293208122498	0.7028646447302852	0.4305818284379641	0.6117654933688909	0.6363744119833559	0.474828295915242	0.6771575454218909	0.6300950021301079	0.6833037827807453	0.5278167821012323	0.6183424189265599	0.5526982699068921	0.392152908819191	0.6526742125561321	0.635605340733894	0.3183487603681386	0.5952994782756933	0.7103575243370389	0.6950008397106412	0.6590472433645986	0.6625889336784807	0.6463358334122198	0.5172372418742783	0.4603122656362519	0.5218190045746247	0.4855094495666283	0.2765558652334498	0.3843277294498569	0.3005761236074447	0.6994443239358998	0.5133933235425527	0.6581367532356334	0.6555781314154199	0.1513877074210241	0.6511311461051057	0.5880011524463021	0.6259809132567417	0.4971522846669068	0.5202551762013009	0.383793687377387	0.4017958401018278	0.6623994782757251	0.4948352588100459	0.1349519185079144	0.6167020173886537	0.1817654195990487	0.4556328169224222	0.6442031728185346	0.4049143879265339	0.5910722140754811	0.6536776621057727	0.6170204869415415	0.5628507896523574	0.4717968359160593	0.4719787239569796	0.5546449889188775	0.5751638119858159	0.4696294778655737	0.5064215425853464	0.6086411940197783	0.6060374948486187	0.6217663140265223	0.5659440199716561	0.5908286913325905	0.5585470367711577	0.6009021045040849	0.3499565682199353	0.268067118914155	0.2656255187210092	0.3600599257137528	0.5006392625328736	0.5501507964386437	0.6194883760368678	0.7050355752658851	0.5713143939547105	0.5033371286238989	0.5588108065542662	0.5809570710841846	0.2103301832120574	0.399027914478187	0.4877706795221595	0.5416416132727474	0.4946756402048794	0.5605156966396022	0.5236218096619452	0.6570786588902854	0.2348996415308467	0.5339600175057103	0.6038418642700202	0.6038185919281088	0.6298859030826501	0.4053154433043125	0.07023021768052036	0.4421425955522448	0.6182391947701269	0.2555842620848259	0.1952274051350599	0.1446734236622411	0.6675404563751856	0.1164683407908005	0.5837528956494371	0.4789139811264224	0.5355408461240643	0.4688301348100115	0.612128009655482	0.6090210678745295	0.4302881704363063	0.3785922024303051	0.4253926109300347	0.1754907267142418	0.3717524459082212	0.6417866898774237	0.5969621441229893	0.4014545059405904	0.5371068078207224	0.5083498660912154	0.3630183844934735	0.101026113771915	0.6086230359426216	0.4849535697390993
